node_id,round,packet_rate,energy_remaining,energy_consumed_uJ,dist_to_ch_bs,is_cluster_head,x_pos,y_pos,label,layer1_flagged,pkt_rate_rolling_mean,pkt_rate_rolling_std,energy_drop_rate,energy_drop_rate_mean,pkt_zscore,energy_pkt_ratio,threat_label,ml_threat_score,ml_prediction,send_to_blockchain
1.0,13.0,23.026707057320607,0.8228765800382979,383.8292993168087,55.0683160545106,0.0,24.467105272069023,74.9321217477828,0.0,0,28.74194004301832,19.276027775785856,0.006256046729463338,0.040698579149259374,-1.0365983412861055,27.98315036879351,0,0.11739502100120484,0,0
1.0,14.0,32.457408306219456,0.8235869500845475,153.70822037665323,58.823316827642735,0.0,85.8334345887419,47.59312856475887,0.0,1,22.81797624159609,9.745474108523,0.000710370046249631,0.01709442575693339,0.0713377615955426,39.4097658943255,0,0.2449631148859628,0,1
1.0,15.0,26.72326392480885,0.8285021499822322,298.3295661970285,10.547506879053536,0.0,61.60190058822932,96.5341066267366,2.0,1,27.40245976278297,4.751895595574127,0.00491519989768463,0.003960538891132533,-0.6023200515010778,32.254873050732456,1,0.6595173615684419,1,1
1.0,16.0,28.80680973109299,0.966314440587145,375.9205950286532,29.690118573103945,1.0,81.47727976505884,44.37508978392866,0.0,0,29.329160654040432,2.902540406565245,0.13781229060491285,0.04781262018294904,-0.35754126359711474,29.81097943916701,0,0.2590282856999646,0,0
1.0,17.0,23.87159086715034,0.8401491497157928,256.30608608463325,23.818458841764308,0.0,1.5953561808906502,15.98652498260954,0.0,0,26.46722150768406,2.4775521383574044,0.1261652908713522,0.08963092712464989,-0.9373398396174358,28.413481655898835,0,0.09718203508066582,0,0
1.0,18.0,26.57033723726456,0.8086466246671014,223.50940134018225,42.05251544251409,0.0,49.80598077995085,29.67157708168868,1.0,0,26.416245945169297,2.4712151673779257,0.03150252504869144,0.09849336884165216,-0.6202861596146397,32.857744741664035,1,0.42266895594253096,0,0
1.0,18.0,27.04063134254396,0.7381567656679409,223.50940134018225,42.05251544251409,0.0,35.98923899715138,3.2202872877902133,1.0,1,25.827519815652952,1.7101279703747916,0.07048985899916049,0.07605255830640138,-0.5650351443974724,36.632590755277846,1,0.5998675710001441,1,1
1.0,19.0,41.90374563468091,0.8379300826653813,183.63655786292017,12.067753347213106,0.0,9.120427857743362,50.65618822993944,0.0,0,31.838238071496477,8.720156306784737,0.09977331699744041,0.06725523368176411,1.18111081982099,50.00858244975108,0,0.41428561143513026,0,0
1.0,20.0,19.516427932061504,0.855509437985551,214.15227040848168,23.63443469934616,0.0,43.33947085905319,5.178857914621204,0.0,0,29.48693496976212,11.392379012169048,0.017579355320169743,0.06261417710559021,-1.4489923798015851,22.8126122902911,0,0.09173051241004414,0,0
1.0,21.0,36.76102955203219,0.8538110651707047,410.27151214744754,32.2210448315512,0.0,67.00749996964512,75.49097947456187,1.0,1,32.7270677062582,11.72615173914164,0.001698372814846305,0.03968368171081882,0.5769350894635169,43.05517695475815,1,0.31566285410229133,0,1
1.0,21.0,28.717496619614515,0.9226290790907412,410.27151214744754,32.2210448315512,0.0,31.2004723445913,33.40749561667495,1.0,1,28.331651367902737,8.628773300798642,0.0688180139200365,0.029365247351684182,-0.36803393196355777,31.125688691957475,1,0.5439433020120583,1,1
1.0,22.0,26.2627147868737,0.7303365903164895,293.1037825148906,45.41509449937545,0.0,43.15655760746328,99.3627322333194,0.0,1,30.580413652840136,5.49149325152986,0.19229248877425176,0.08760295850304485,-0.6564262100573094,35.9596919768197,0,0.22512639123109993,0,1
1.0,23.0,29.974096457782625,0.7549515073056745,223.49063948360424,52.64648539823768,0.0,58.00432296569837,11.288772690742157,0.0,0,28.318102621423616,1.8876506962711694,0.024614916989185054,0.09524180656115777,-0.22040627513960248,39.703287515073235,0,0.3740737092134045,0,0
1.0,24.0,24.671810380642768,0.7666371222566138,157.73203235639764,34.23049914343604,0.0,11.122753478093616,40.32210524805334,0.0,0,26.969540541766364,2.720893492364713,0.011685614950939338,0.07619767357145872,-0.8433285815116645,32.18182042398417,0,0.13915850777761585,0,0
1.0,25.0,21.875444622409635,0.6923839266710223,252.20020041355005,56.65396910186611,0.0,25.014070071411567,72.10006052283313,0.0,0,25.507117153611677,4.1134345067563105,0.07425319558559151,0.03685124250857197,-1.1718507665156963,31.59433976644536,0,0.09344214069978199,0,0
1.0,26.0,28.171919718093463,0.7716410029799725,185.0064499359437,34.42184672866898,1.0,39.4625794399425,37.12868421585392,0.0,0,24.906391573715286,3.1547853983669496,0.07925707630895018,0.055065295615160346,-0.4321293083454634,36.50905421075769,0,0.24380928981682012,0,0
1.0,27.0,28.548251473865182,0.8020107553572388,496.1227405399284,31.741750600136964,0.0,69.66521525081355,30.3055982151694,0.0,0,26.19853860478943,3.748634762545824,0.030369752377266246,0.06129334142393598,-0.3879171625170701,35.59580178615833,0,0.23446328245932307,0,0
1.0,28.0,33.78128160503236,0.7639729209247728,328.05810899553546,31.52002967931118,0.0,84.41954050366135,95.86556874243512,0.0,1,30.167150932330333,3.1355799761965764,0.038037834432466,0.04922155437289414,0.22686882812859663,44.21784655180494,0,0.5332216912069426,1,1
1.0,29.0,39.28652109166079,0.7409478366795669,497.71723437414033,23.233103488712,0.0,66.51133492999284,68.46440723126796,1.0,1,33.872018056852774,5.369709808163282,0.023025084245205885,0.03047755701831271,0.8736344737859066,53.021908054699814,1,0.670438371355169,1,1
1.0,30.0,47.95194984955556,0.678324374727729,185.043395142833,40.29424732737315,0.0,92.54589598021693,37.558999547760685,1.0,1,40.33991751541624,7.143821991292224,0.06262346195183788,0.04122879354316992,1.891664958946435,70.69166455523332,1,0.9086635721005228,1,1
1.0,30.0,45.64815532512021,0.6999121922049879,185.043395142833,40.29424732737315,0.0,36.99726065774576,25.729423978609944,1.0,1,44.29554208877886,4.488272029955643,0.021587817477258908,0.03574545455810089,1.6210109471314582,65.21973843829329,1,0.8631809126901163,1,1
1.0,31.0,33.25911780295161,0.6182144931265392,479.4185748253688,39.81033536946648,0.0,40.077004357050505,4.491427999925801,0.0,0,42.286407659209125,7.9022679601727175,0.0816976990784487,0.0553029928358485,0.16552406566877792,53.798583459544545,0,0.24385765976702278,0,0
1.0,32.0,33.283038044015974,0.7885247584118319,294.00799295892057,34.516467438513345,0.0,23.206602654812,85.36349854925847,0.0,0,37.396770390695934,7.145918978446109,0.1703102652852927,0.0911985939470001,0.1683342595202626,42.20919569076763,0,0.26476276560526024,0,0
1.0,33.0,29.65297722573764,0.7078127901688359,280.1585050473276,32.38335221900442,0.0,77.65200734799087,48.26014044696155,0.0,0,32.06504435756841,2.088945650520109,0.08071196824299598,0.11090664420224579,-0.2581319522788089,41.893754597045174,0,0.20426416302803144,0,0
1.0,34.0,40.3816073293973,0.7090117999354506,306.61189894240624,11.08086618061937,1.0,41.103745407724766,52.35293318054291,1.0,0,34.43920753305031,5.4569608657950415,0.0011990097666146893,0.08407374776496779,1.0022872161998158,56.95469437656653,1,0.6771180173652316,1,1
1.0,34.0,35.337793753278,0.6754081404884263,306.61189894240624,11.08086618061937,1.0,40.67568223319721,49.73118075886687,1.0,1,35.12412610280432,5.3675056007360045,0.03360365944702426,0.038504879152211645,0.4097307339509842,52.32057376025923,1,0.6819366537741786,1,1
1.0,35.0,36.94419818691362,0.7260475587901802,272.7046737617085,20.28067316678713,0.0,22.144205944990137,29.741499853766182,0.0,0,37.55453308986298,2.5767024213091063,0.05063941830175389,0.02848069583846428,0.5984540770917565,50.88392193557135,0,0.3272902872964893,0,0
1.0,36.0,39.83002484113701,0.6183035137246783,405.3271430270274,15.605974749849455,0.0,24.3244052481976,73.332860060659,0.0,0,37.37067226044288,2.2762787918500758,0.10774404506550195,0.06399570760476003,0.9374862924580929,64.41813694873449,0,0.3404045419018008,0,0
1.0,37.0,28.01137004129017,0.6571413886286243,333.7256962436687,32.91055793940411,0.0,22.664756814641507,53.707398106128,0.0,0,34.92853102311361,6.161764025496434,0.03883787490394597,0.0657404460904006,-0.4509909792373409,42.626028279421256,0,0.1912174332892415,0,0
1.0,38.0,32.72853907336771,0.6221570965450527,394.6634162975031,37.90426904156797,0.0,74.41183236777518,47.12480109898941,0.0,0,33.5233113185983,5.949277057830422,0.034984292083571567,0.060522070684339825,0.10319070207127091,52.604859207193044,0,0.34747185459727137,0,0
1.0,39.0,29.78820219378106,0.6383404591203348,447.50427662122553,41.82081424898027,0.0,9.99429082303963,85.01444536093247,0.0,0,30.176037102812984,2.382379662605352,0.01618336257528208,0.03000184318759987,-0.24224547468268992,46.66499687303819,0,0.19861032912945983,0,0
1.0,40.0,30.28496391631632,0.5557409252548757,252.65533194647287,29.155172763234248,1.0,40.83357399123353,94.27277047159684,0.0,1,30.933901727821702,1.5739235857452927,0.08259953386545904,0.044589062841437564,-0.18388499518062196,54.4946539752727,0,0.34673209268282645,0,1
1.0,41.0,44.64397209358976,0.6063484451310175,413.0927363760738,23.96704189368696,0.0,61.37065835002874,95.79343139102404,0.0,1,34.90571273456238,8.43723678463556,0.05060751987614176,0.04979680543896096,1.503037656836545,73.62746424867804,0,0.6029907065940132,1,1
1.0,42.0,25.31494325654991,0.6124848366288406,343.3521610105172,35.742729362177386,0.0,24.91513146587464,2.239158695630561,0.0,0,33.414626422152,10.037376624203398,0.006136391497823079,0.04644781507980796,-0.7677721500903187,41.33147534624621,0,0.11203008872801791,0,0
1.0,43.0,20.310828826538668,0.5571522404261428,205.4968155981104,17.660532353761464,0.0,78.95867664918205,74.47453745211602,0.0,1,30.08991472555945,12.850125669078093,0.055332596202697815,0.03735883585888755,-1.3556647037440392,36.454654398139695,0,0.06421955234924483,0,1
1.0,44.0,26.330855705351645,0.5968895918667647,443.96072830813296,20.34709844449676,1.0,72.95243830574526,95.14637906949598,0.0,1,23.98554259614674,3.222679086151414,0.03973735144062196,0.03373544638038095,-0.6484208898088236,44.11337029622524,0,0.24375936835316797,0,1
1.0,45.0,22.89913406587539,0.6111826835016693,280.51654470590404,46.42719169906144,0.0,63.89568528654471,63.09775212106287,0.0,0,23.180272865921904,3.0198443956727474,0.014293091634904553,0.03645434642607478,-1.0515858506180622,37.46686091925562,0,0.12844050941904092,0,0
1.0,46.0,39.92456776283892,0.5399144524309659,203.9430618697492,34.69920287724425,0.0,70.94616623788302,17.319624905208286,0.0,0,29.71818584468865,9.00399090665194,0.07126823107070335,0.04176622471540995,0.9485933685345075,73.94596243370847,0,0.3600974389126335,0,0
1.0,47.0,21.49670505481039,0.59759816894018,173.9671267490276,51.9056785589953,0.0,11.724904910559976,65.1592218191601,0.0,0,28.10680229450823,10.258478799564823,0.05768371650921411,0.04774834640494067,-1.2163457864997067,35.971778697306426,0,0.0993064149706566,0,0
1.0,48.0,43.4305318214795,0.5366026712428038,221.58601554678847,7.777608491320373,0.0,44.9997872607702,64.57238168841474,0.0,0,34.95060154637627,11.782548285470607,0.06099549769737622,0.06331581509243123,1.3604804650987126,80.9359572976681,0,0.6314166128128548,1,1
1.0,49.0,29.602373038573685,0.5055636537438946,363.2135628373848,39.3721471028795,0.0,11.817902262085076,70.80896937826093,0.0,0,31.509869971621196,11.090631071753837,0.03103901749890925,0.049906077235166525,-0.2640770251250591,58.55309072609623,0,0.17551838412181825,0,0
1.0,50.0,30.78511930014508,0.5435873958514597,409.4128082050028,18.222950158469565,0.0,11.696354713139243,57.78689429894504,0.0,0,34.60600805339942,7.665108412793186,0.038023742107565095,0.04335275243461686,-0.1251258221170901,56.63314289835831,0,0.3190660216737938,0,0
2.0,1.0,29.96406880003796,0.9743025187932997,419.6140580719836,35.38209500229039,0.0,3.008082103302978,12.859031357620164,0.0,0,29.96406880003796,0.0,0.0,0.0,-0.06463547503586814,30.75434730765341,0,0.19207638147584807,0,0
2.0,2.0,20.72732130048681,0.999731291596896,196.3283986422593,41.89333102890354,0.0,8.183364722308372,92.97033448250176,0.0,0,25.345695050262385,6.531366793040505,0.025428772803596345,0.012714386401798172,-1.1361766726176834,20.73287166445186,0,0.1983371759755256,0,0
2.0,3.0,28.49134295375656,1.0759583929244945,345.10606900902314,8.536969643943207,0.0,61.743771765171,15.513918470261734,0.0,0,26.39424435142711,4.962634683667054,0.07622710132759847,0.03388529137706494,-0.2354841874328183,26.479942589948603,0,0.2809884006288071,0,0
2.0,4.0,31.31461078662,1.0448731311895607,204.4826130945799,29.679193571009023,0.0,44.581710183957945,55.46552738457737,0.0,0,26.844425013621123,5.482419966762083,0.031085261734933756,0.04424704528870952,0.09203887140014377,29.96974453848252,0,0.29120712020309036,0,0
2.0,5.0,37.5620227942337,1.0249598422788528,187.9561607726561,42.88460835087245,0.0,82.28493137098818,99.18742409870404,0.0,1,32.455992178203424,4.6418069545058875,0.01991328891070787,0.0424085506577467,0.8167917505657482,36.64727592004388,0,0.5277743731520235,1,1
2.0,6.0,45.0346045658894,0.9432702629974944,325.6470739930131,26.883671562339888,0.0,20.22405658696241,66.0799902405587,0.0,0,37.970412715581034,6.869107953125447,0.08168957928135845,0.04422937664233336,1.6836747330243567,47.743004936649946,0,0.6055785232389189,1,1
2.0,7.0,26.75378213502013,0.9894835533403272,462.664636701913,43.72107399759302,0.0,1.2360204047167531,67.2036068515817,0.0,0,36.45013649838108,9.190992086734807,0.046213290342832836,0.049272052844966385,-0.43705600702305275,27.038099831577995,0,0.12481072972772121,0,0
2.0,8.0,32.682527381656,0.8541744028802181,267.4439018064651,32.76586819810757,0.0,75.64081665587456,23.875822396269854,1.0,0,34.823638027521845,9.326595482040767,0.13530915046010916,0.08773734002810014,0.250728820054488,38.26207974550996,1,0.49286931928259076,0,0
2.0,9.0,27.92303607076157,1.0138240141659605,328.05487419083863,48.33027075019575,0.0,1.264473646669506,68.85919896255729,0.0,0,29.119781862479233,3.1403272787039653,0.1596496112857424,0.1137240173628948,-0.3014126149478104,27.542263882424432,0,0.20728178814038434,0,0
2.0,10.0,21.0970410180501,0.905931168093705,482.9893016248923,8.388178727283409,0.0,24.089976505362188,1.3020029432564972,0.0,0,27.234201490155886,5.823379034538553,0.10789284607225547,0.13428386927270233,-1.0932860437522056,23.28766077756489,0,0.16169545302422647,0,0
2.0,11.0,30.28842723005064,0.8506887495767057,294.0469372340459,11.492405624684014,0.0,57.73913718738994,41.71319550175722,0.0,0,26.436168106287436,4.772680314285982,0.05524241851699929,0.10759495862499906,-0.027007140975807087,35.604551771220756,0,0.3045534165983247,0,0
2.0,12.0,53.788564685982806,0.8017511816522431,377.53487348715134,17.423710314916608,0.0,61.2097681754674,31.80680110684988,2.0,0,35.058010978027845,16.859585605212168,0.04893756792446258,0.07069094417123911,2.6992084921884087,67.08876622591266,1,0.8822322252759688,1,1
2.0,13.0,12.822299268365164,0.9015862793625622,326.2389192852055,56.45025749092005,0.0,46.90415781025453,48.29821339768402,0.0,0,32.299763728132866,20.55706281179444,0.09983509771031907,0.06800502805059365,-2.053226399875236,14.22191679260465,0,0.11693021483477312,0,0
2.0,14.0,43.91674514029023,0.885096369513674,264.0264446277168,51.99397280668326,0.0,22.49710014400207,10.086934816771295,1.0,0,36.8425363648794,21.37971112796542,0.016489909848888207,0.05508752516122328,1.553993540841409,49.61798176444784,1,0.7460810119195957,1,1
2.0,14.0,42.22833250245998,0.802006435801028,264.0264446277168,51.99397280668326,0.0,29.845328529679417,69.0940493178793,1.0,1,32.989125637038455,17.485375278988396,0.08308993371264595,0.06647164709061774,1.3581233278642957,52.653292996321426,1,0.4583156869211427,0,1
2.0,15.0,28.114726940098883,0.8135601528175093,238.8445053844625,16.703787185764693,1.0,33.09533208531115,62.13969439087747,1.0,0,38.08660152761637,8.677061507260333,0.011553717016481224,0.03704452019267179,-0.27917484524530567,34.55760743090117,1,0.4009583159102782,0,0
2.0,15.0,29.85503698458554,0.8543317630893831,238.8445053844625,16.703787185764693,1.0,68.4545685521711,25.58462386194157,1.0,1,33.399365475714795,7.69546384776451,0.040771610271873815,0.045138420333666995,-0.07728409210698381,34.94544312760016,1,0.47335352628488625,0,1
2.0,16.0,33.88897930882544,0.8814379463783225,161.415119750409,6.651455317410738,0.0,99.9309929903195,46.4522355644632,0.0,1,30.619581077836624,2.9620758527306497,0.027106183288939434,0.026477170192431492,0.39068749521875445,38.44733597042573,0,0.38637555985011685,0,1
2.0,17.0,23.30410511504553,0.7325762764264908,191.87343386172964,51.57635220291035,1.0,40.45524851529771,55.5894899855177,0.0,0,29.016040469485503,5.342080754612344,0.1488616699518317,0.07224648783754832,-0.837247854362571,31.811122000293082,0,0.11676080522117499,0,0
2.0,18.0,29.232052013955485,0.8679783483736009,285.621706009359,36.91819259229483,0.0,56.29373516720193,2.447835813797128,0.0,0,28.80837881260882,5.3051403997153175,0.13540207194711007,0.10378997506262706,-0.14955564240505556,33.67828055901308,0,0.2758944202322829,0,0
2.0,19.0,37.75542228117891,0.684395326150065,482.8499743355406,57.94474872689974,0.0,69.49037196218177,88.31080710814415,0.0,1,30.09719313672664,7.264399068799685,0.18358302222353584,0.1559489213741592,0.8392277344294459,55.16602126367992,0,0.3056647009878002,0,1
2.0,20.0,24.17934400111137,0.7766100111604113,300.8780897243539,12.684998963235396,0.0,73.18034419041807,12.676622884425235,0.0,0,30.388939432081923,6.861579026747045,0.09221468501034624,0.13706659306033073,-0.7357127063907618,31.13443365293343,0,0.14061335329434443,0,0
2.0,21.0,22.811142730882807,0.7622710229556862,193.9683202862801,10.667837761109784,1.0,42.54709459037633,53.38769907762605,0.0,0,28.248636337724363,8.261490659073738,0.014338988204725123,0.09671223181286907,-0.8944356797864207,29.925199986263838,0,0.14469152440271274,0,0
2.0,22.0,23.757608253584905,0.7612942401514712,183.8565237124783,25.29822215483936,0.0,10.793001078770024,68.74467765967873,0.0,0,23.582698328526362,0.7006702436788407,0.0009767828042149818,0.035843485339762116,-0.7846376367290147,31.206826209576683,0,0.12408821675755893,0,0
2.0,23.0,28.28341521454001,0.8162571730379475,213.5701171834991,36.19745029619386,0.0,19.89375206112297,24.098307301428967,0.0,0,24.950722066335903,2.924736220837883,0.05496293288647636,0.023426234631805487,-0.2596055720112545,34.6500851676313,0,0.2650724044398732,0,0
2.0,24.0,19.498367342154445,0.7727164391311205,408.0227404445247,22.75698200103358,0.0,60.79829877826644,3.1028338435624803,0.0,0,23.846463603426454,4.393197922348064,0.043540733906827,0.03316014986583945,-1.278745774603893,25.233502383587094,0,0.04857273711548505,0,0
2.0,25.0,20.4007131002616,0.7083901374533945,453.7940861842186,56.10358341026345,0.0,97.72048603500562,73.05234294854418,0.0,1,22.727498552318682,4.832671562909603,0.06432630167772602,0.054276656157009794,-1.1740659991394236,28.798656591894158,0,0.10583899892240348,0,1
2.0,26.0,39.770475566813325,0.7236654436778301,291.472924634106,56.887679693594855,0.0,84.0489005296948,22.30682762291404,0.0,0,26.556518669743127,11.452512808332306,0.015275306224435625,0.04104744726966288,1.0729910381231755,54.956915460514,0,0.3214954080087878,0,0
2.0,27.0,45.5004747096028,0.5969603278167079,166.96706377778148,42.791390366335015,0.0,2.449531056244403,4.972397976769372,1.0,0,35.22388779222591,13.153064415012205,0.1267051158611222,0.06876890792109462,1.7377196283445462,76.22013787059477,1,0.6231859220613343,1,1
2.0,28.0,17.318290003199763,0.8014939520698479,294.5966222165476,15.44438170444134,0.0,19.12937686634113,37.76242554134252,0.0,0,34.19641342653863,14.89501628949049,0.20453362425313992,0.11550468211289926,-1.5316532707455808,21.60748481132109,0,0.04122721851974825,0,0
2.0,29.0,52.24847191449062,0.7855127147306887,455.1729678849883,14.874220376356028,0.0,71.60841896487278,32.77983774534593,2.0,0,38.35574554243106,18.52875517251884,0.015981237339159127,0.11573999248447375,2.520544644028434,66.51503460051474,1,0.7861752344632733,1,1
2.0,30.0,31.955506392525564,0.761727411729294,439.6533405600638,15.438529654052628,0.0,12.452862684380506,16.063259441367205,0.0,0,33.84075610340532,17.541237896546722,0.023785303001394698,0.08143338819789792,0.16638820758264106,41.95131217434756,0,0.3067561647951502,0,0
2.0,31.0,27.078263075039075,0.6919206326544438,237.58205264986915,56.04587540259684,0.0,28.38861768278813,75.59935666573747,0.0,0,37.094080460685085,13.348728810110433,0.06980677907485022,0.03652443980513468,-0.39941346076125783,39.13486990016161,0,0.1424045252486451,0,0
2.0,32.0,39.17671694441476,0.6364255606576802,197.86356622891805,31.8177236400512,0.0,72.86077262955656,59.418129873758375,0.0,0,32.73682880399313,6.086952853468557,0.05549507199676362,0.04969571802433618,1.004109992565699,61.55732548925947,0,0.421133431068892,0,0
2.0,33.0,33.985381290623984,0.6464029018780484,381.8236349158224,54.96579142838576,0.0,13.555209720096116,12.503723127954537,0.0,0,33.41345377002594,6.069470514300729,0.009977341220368197,0.04509306409732735,0.40187094426623476,52.57607695727635,0,0.4022917433504323,0,0
2.0,34.0,19.20276915431498,0.5845379766972782,322.53017578355485,14.394812392327106,0.0,82.64655868506294,81.30649659798638,0.0,1,30.788289129784573,10.363671950331291,0.061864925180770136,0.042445779465967316,-1.3130376761867726,32.85113554413965,0,0.16664470326774275,0,1
2.0,35.0,34.28964231016202,0.6622724041300763,337.99781919215127,58.138786096665626,0.0,28.36307460677179,18.73873961927207,1.0,0,29.159264251700325,8.62391962278154,0.07773442743279801,0.04985889794464545,0.4371678079370342,51.77565956344404,1,0.4161875582081169,0,0
2.0,35.0,31.36417728139526,0.6576346549205779,337.99781919215127,58.138786096665626,0.0,23.48356354581957,24.841048422848434,1.0,1,28.28552958195742,8.000749286666531,0.004637749209498332,0.04807903394102216,0.09778900597662703,47.69233092324212,1,0.5924832667186218,1,1
2.0,36.0,30.1435593516946,0.6386940180212187,405.5605107648569,54.36262874940453,1.0,50.5715118555142,3.7363273486260673,0.0,0,31.93245964775063,2.1306594309171936,0.01894063689935921,0.03377093784721852,-0.043813045854371,47.19554482370045,0,0.28011731476616764,0,0
2.0,37.0,21.404728625400345,0.6213803833840559,340.3627529517009,40.966635761600045,0.0,63.95440002924593,25.781791873179884,0.0,0,27.637488419496734,5.4321218709409544,0.017313634637162845,0.013630673582006795,-1.0575916667783642,34.44700661746535,0,0.10758789066025327,0,0
2.0,38.0,26.46554006059781,0.7002443736766805,427.26578816704347,42.65739741897495,0.0,47.14098189068622,46.52718383543563,0.0,0,26.004609345897588,4.387611361381236,0.07886399029262459,0.03837275394304888,-0.4704945369422661,37.794666063467005,0,0.15044466399455386,0,0
2.0,39.0,29.74941405591942,0.581594498376574,395.2416275491214,26.481726481877924,0.0,90.51577173720146,82.70709751984808,0.0,1,25.873227580639192,4.2037565687151055,0.11864987530010651,0.07160916674329798,-0.08953724934447364,51.15138294391876,0,0.2621218051173359,0,1
2.0,40.0,29.00367735083208,0.6320550742266668,258.53763225379447,44.907876092948186,0.0,26.00679202392716,24.28623603670036,0.0,0,28.406210489116436,1.7215348072065366,0.05046057585009289,0.082658147147608,-0.1760490439008188,45.88782314341122,0,0.21748970547998397,0,0
2.0,41.0,32.27948579122668,0.571515960010741,226.3244242449253,57.28676338679861,0.0,10.20779403340919,8.806197397828154,0.0,0,30.34419239932606,1.7169889903197657,0.06053911421592584,0.07654985512204175,0.20397257078980938,56.480363750920056,0,0.25633744792662516,0,0
2.0,42.0,26.84454016936141,0.6635612042915006,447.3125085037418,38.31429583273405,0.0,17.837044139924686,46.75026269365993,0.0,0,29.375901103806726,2.7365254191889092,0.09204524428075955,0.06768164478225942,-0.426527303839064,40.455197712811106,0,0.1564494979595082,0,0
2.0,43.0,36.59371021449675,0.4766038620755721,159.68346842462432,31.743871215718755,0.0,98.01363300560658,69.9553289880609,0.0,1,31.90591205836162,4.885309319035603,0.18695734221592847,0.11318056690420462,0.7044592632507832,76.77997671936114,0,0.17828564921591558,0,1
2.0,44.0,29.938662885640408,0.5688701733741256,244.3785361450312,46.00083977207109,0.0,90.1280585369612,50.28434370352636,0.0,1,31.125637756499525,4.981792965417101,0.0922663112985535,0.12375629926508051,-0.06758277698826398,52.62819472476742,0,0.2657742377621464,0,1
2.0,45.0,29.40383707060005,0.595765909419201,162.04142442386842,52.86929997690509,0.0,16.290432954730726,96.79450354837316,0.0,1,31.978736723579072,4.005620414431835,0.026895736045075447,0.10203979651985247,-0.12962711612104452,49.35459926645666,0,0.34302023532960424,0,1
