node_id,round,packet_rate,energy_remaining,label,layer1_flagged,ml_prediction,ml_threat_score,bc_verified,bc_reason,bc_confidence,final_decision
1.0,30.0,47.95194984955556,0.678324374727729,1.0,1.0,1.0,0.9086635721005228,0,BLACKLISTED,1.0,BLOCKED
1.0,30.0,45.64815532512021,0.6999121922049879,1.0,1.0,1.0,0.8631809126901163,0,BLACKLISTED,1.0,BLOCKED
1.0,34.0,40.3816073293973,0.7090117999354506,1.0,0.0,1.0,0.6771180173652316,0,BLACKLISTED,1.0,BLOCKED
1.0,34.0,35.337793753278,0.6754081404884263,1.0,1.0,1.0,0.6819366537741786,0,BLACKLISTED,1.0,BLOCKED
1.0,40.0,30.28496391631632,0.5557409252548757,0.0,1.0,0.0,0.3467320926828264,0,BLACKLISTED,1.0,BLOCKED
1.0,41.0,44.64397209358976,0.6063484451310175,0.0,1.0,1.0,0.6029907065940132,0,BLACKLISTED,1.0,BLOCKED
1.0,43.0,20.310828826538668,0.5571522404261428,0.0,1.0,0.0,0.0642195523492448,0,BLACKLISTED,1.0,BLOCKED
1.0,44.0,26.330855705351645,0.5968895918667647,0.0,1.0,0.0,0.2437593683531679,0,BLACKLISTED,1.0,BLOCKED
1.0,48.0,43.4305318214795,0.5366026712428038,0.0,0.0,1.0,0.6314166128128548,0,BLACKLISTED,1.0,BLOCKED
2.0,5.0,37.5620227942337,1.0249598422788528,0.0,1.0,1.0,0.5277743731520235,0,LOCATION_MISMATCH(dist=117.2m)+ENERGY_ANOMALY,0.6667,BLOCKED
2.0,6.0,45.0346045658894,0.9432702629974944,0.0,0.0,1.0,0.6055785232389189,0,BLACKLISTED,1.0,BLOCKED
2.0,12.0,53.788564685982806,0.8017511816522431,2.0,0.0,1.0,0.8822322252759688,0,BLACKLISTED,1.0,BLOCKED
2.0,14.0,43.91674514029023,0.885096369513674,1.0,0.0,1.0,0.7460810119195957,0,BLACKLISTED,1.0,BLOCKED
2.0,14.0,42.22833250245998,0.802006435801028,1.0,1.0,0.0,0.4583156869211427,0,BLACKLISTED,1.0,BLOCKED
2.0,15.0,29.85503698458554,0.8543317630893831,1.0,1.0,0.0,0.4733535262848862,0,BLACKLISTED,1.0,BLOCKED
2.0,16.0,33.88897930882544,0.8814379463783225,0.0,1.0,0.0,0.3863755598501168,0,BLACKLISTED,1.0,BLOCKED
2.0,19.0,37.75542228117891,0.684395326150065,0.0,1.0,0.0,0.3056647009878002,0,BLACKLISTED,1.0,BLOCKED
2.0,25.0,20.4007131002616,0.7083901374533945,0.0,1.0,0.0,0.1058389989224034,0,BLACKLISTED,1.0,BLOCKED
2.0,27.0,45.5004747096028,0.5969603278167079,1.0,0.0,1.0,0.6231859220613343,0,BLACKLISTED,1.0,BLOCKED
2.0,29.0,52.24847191449062,0.7855127147306887,2.0,0.0,1.0,0.7861752344632733,0,BLACKLISTED,1.0,BLOCKED
2.0,34.0,19.20276915431498,0.5845379766972782,0.0,1.0,0.0,0.1666447032677427,0,BLACKLISTED,1.0,BLOCKED
2.0,35.0,31.36417728139526,0.6576346549205779,1.0,1.0,1.0,0.5924832667186218,0,BLACKLISTED,1.0,BLOCKED
2.0,39.0,29.74941405591942,0.581594498376574,0.0,1.0,0.0,0.2621218051173359,0,BLACKLISTED,1.0,BLOCKED
2.0,43.0,36.59371021449675,0.4766038620755721,0.0,1.0,0.0,0.1782856492159155,0,BLACKLISTED,1.0,BLOCKED
2.0,44.0,29.938662885640408,0.5688701733741256,0.0,1.0,0.0,0.2657742377621464,0,BLACKLISTED,1.0,BLOCKED
2.0,45.0,29.40383707060005,0.595765909419201,0.0,1.0,0.0,0.3430202353296042,0,BLACKLISTED,1.0,BLOCKED
3.0,3.0,33.15421333562431,1.0342366012195796,0.0,1.0,1.0,0.5015813970630457,0,LOCATION_MISMATCH(dist=53.7m)+ENERGY_ANOMALY,0.6667,BLOCKED
3.0,5.0,32.15907336990838,1.0087627965067698,0.0,1.0,1.0,0.539641526341565,0,BLACKLISTED,1.0,BLOCKED
3.0,6.0,45.249218027855896,0.9873738097456936,0.0,0.0,1.0,0.5397809396267957,0,BLACKLISTED,1.0,BLOCKED
3.0,10.0,28.21232122794297,0.9448818524960224,1.0,1.0,1.0,0.5678704136176106,0,BLACKLISTED,1.0,BLOCKED
3.0,12.0,33.217341257963376,0.9052308655015469,2.0,1.0,1.0,0.6549456143625012,0,BLACKLISTED,1.0,BLOCKED
3.0,13.0,38.03682700514117,0.8995996381647366,0.0,1.0,1.0,0.6367997938318258,0,BLACKLISTED,1.0,BLOCKED
3.0,17.0,20.6981747393216,0.9248400024611656,1.0,1.0,1.0,0.6068362186899199,0,BLACKLISTED,1.0,BLOCKED
3.0,19.0,33.85016364413624,0.8557280600494263,1.0,1.0,1.0,0.6172384580524067,0,BLACKLISTED,1.0,BLOCKED
3.0,20.0,54.882259083337125,0.8277269251900431,0.0,0.0,1.0,0.6088192541155931,0,BLACKLISTED,1.0,BLOCKED
3.0,22.0,33.44291096345944,0.7304091131696988,0.0,1.0,0.0,0.1123213463449458,0,BLACKLISTED,1.0,BLOCKED
3.0,28.0,51.64746411819448,0.7680357468779667,0.0,0.0,1.0,0.7079897320236301,0,BLACKLISTED,1.0,BLOCKED
3.0,33.0,25.447783130759746,0.6953885352020992,0.0,1.0,0.0,0.4263747352064446,0,BLACKLISTED,1.0,BLOCKED
3.0,34.0,32.356932221472704,0.6546190465243162,0.0,1.0,0.0,0.401896888259369,0,BLACKLISTED,1.0,BLOCKED
3.0,39.0,40.17626801902975,0.5711739047975118,1.0,1.0,1.0,0.7691956529244407,0,BLACKLISTED,1.0,BLOCKED
4.0,5.0,25.237809532654115,0.9394704466631584,0.0,1.0,0.0,0.47530787726417,0,LOCATION_MISMATCH(dist=61.6m),0.3333,BLOCKED
4.0,6.0,14.21563047384324,0.9322456177356768,0.0,1.0,0.0,0.2620917691443152,0,BLACKLISTED,1.0,BLOCKED
4.0,8.0,48.221300277467954,0.8923388198345591,2.0,1.0,1.0,0.8514430220846445,0,BLACKLISTED,1.0,BLOCKED
4.0,11.0,30.783053776278216,0.816321506118662,0.0,1.0,0.0,0.3797698283747213,0,BLACKLISTED,1.0,BLOCKED
4.0,13.0,49.61054871556298,0.8962230656274339,2.0,0.0,1.0,0.8562593443703785,0,BLACKLISTED,1.0,BLOCKED
4.0,20.0,35.636166525467964,0.8598281430901838,0.0,1.0,0.0,0.4564484440936907,0,BLACKLISTED,1.0,BLOCKED
4.0,26.0,46.91376562988157,0.7961622778728974,0.0,0.0,1.0,0.5010165742718088,0,BLACKLISTED,1.0,BLOCKED
4.0,27.0,39.4367975722862,0.7673558771966571,0.0,1.0,0.0,0.3627585528051041,0,BLACKLISTED,1.0,BLOCKED
4.0,28.0,36.606522296852,0.744162842737017,2.0,0.0,1.0,0.5528881347339677,0,BLACKLISTED,1.0,BLOCKED
4.0,30.0,33.89133955102396,0.7732818184357816,0.0,1.0,0.0,0.357940833149363,0,BLACKLISTED,1.0,BLOCKED
4.0,31.0,28.620934708948937,0.6937158855486208,1.0,1.0,1.0,0.5649307534193387,0,BLACKLISTED,1.0,BLOCKED
4.0,31.0,30.81311746972789,0.6614192280152162,1.0,1.0,1.0,0.5941657461250898,0,BLACKLISTED,1.0,BLOCKED
4.0,32.0,18.71433031899609,0.7111724901697599,0.0,1.0,0.0,0.2334217493821191,0,BLACKLISTED,1.0,BLOCKED
4.0,33.0,34.37220083113083,0.7085973848843613,1.0,1.0,1.0,0.5455579206797624,0,BLACKLISTED,1.0,BLOCKED
4.0,35.0,27.16771113688716,0.7058950314813417,1.0,1.0,0.0,0.3983731271971985,0,BLACKLISTED,1.0,BLOCKED
4.0,36.0,24.99537614695237,0.6385647403462992,0.0,1.0,0.0,0.3370012858620199,0,BLACKLISTED,1.0,BLOCKED
4.0,37.0,41.47348566532428,0.6536408078669242,1.0,0.0,1.0,0.6486955432923377,0,BLACKLISTED,1.0,BLOCKED
4.0,37.0,39.752530370945365,0.5765838009401331,1.0,1.0,1.0,0.5702197714785939,0,BLACKLISTED,1.0,BLOCKED
4.0,38.0,43.69207313463577,0.5870474140686398,0.0,1.0,0.0,0.3450674437769562,0,BLACKLISTED,1.0,BLOCKED
4.0,41.0,44.933081344150125,0.5823699770492767,0.0,0.0,1.0,0.5247582387619709,0,BLACKLISTED,1.0,BLOCKED
4.0,42.0,30.655843570070665,0.5668189666389517,0.0,1.0,0.0,0.4190580564357261,0,BLACKLISTED,1.0,BLOCKED
4.0,45.0,28.597404672466585,0.4976883105996503,0.0,1.0,0.0,0.2335437789375562,0,BLACKLISTED,1.0,BLOCKED
4.0,47.0,36.485522030782604,0.5389868083355132,0.0,1.0,0.0,0.4490144860605143,0,BLACKLISTED,1.0,BLOCKED
5.0,1.0,26.73983774699745,0.9660120566690366,0.0,1.0,0.0,0.1587457302551865,1,VERIFIED,1.0,ALLOWED
5.0,3.0,39.79619587883538,0.954942224623396,0.0,0.0,1.0,0.5077575141089987,0,LOCATION_MISMATCH(dist=20.8m),0.3333,BLOCKED
5.0,4.0,28.37665871014856,0.9851121599787244,2.0,0.0,1.0,0.5259060686665461,0,BLACKLISTED,1.0,BLOCKED
5.0,5.0,31.86405453747712,1.0435481837900982,1.0,1.0,1.0,0.7375623584776908,0,BLACKLISTED,1.0,BLOCKED
5.0,8.0,43.69433346706971,0.7848533309717589,0.0,1.0,0.0,0.4032690975942162,0,BLACKLISTED,1.0,BLOCKED
5.0,10.0,21.34800142748964,0.8198445313887005,0.0,1.0,0.0,0.0866028859066089,0,BLACKLISTED,1.0,BLOCKED
5.0,14.0,19.727834180431184,0.8120152502760772,0.0,1.0,0.0,0.0753484573380462,0,BLACKLISTED,1.0,BLOCKED
5.0,20.0,27.27610757143431,0.8234375989329936,1.0,1.0,0.0,0.4622183990413265,0,BLACKLISTED,1.0,BLOCKED
5.0,20.0,30.95728009815073,0.903761984434803,1.0,1.0,1.0,0.657748130659596,0,BLACKLISTED,1.0,BLOCKED
5.0,22.0,32.9879411693412,0.7750718502369062,0.0,1.0,0.0,0.4723610715033162,0,BLACKLISTED,1.0,BLOCKED
5.0,23.0,34.05133677970647,0.8285016042352866,1.0,1.0,1.0,0.6407933144553628,0,BLACKLISTED,1.0,BLOCKED
5.0,23.0,38.05420771694736,0.826861958145166,1.0,1.0,1.0,0.6466461562965367,0,BLACKLISTED,1.0,BLOCKED
5.0,24.0,40.22417739742374,0.7331528256902556,0.0,1.0,0.0,0.4797393269182826,0,BLACKLISTED,1.0,BLOCKED
5.0,26.0,23.208493117128818,0.6725394094309625,0.0,1.0,0.0,0.1649846883913447,0,BLACKLISTED,1.0,BLOCKED
5.0,27.0,61.954008177646266,0.7422714131385193,2.0,0.0,1.0,0.7808533819896928,0,BLACKLISTED,1.0,BLOCKED
5.0,29.0,43.64098766707163,0.707978497039935,0.0,0.0,1.0,0.5242900026332423,0,BLACKLISTED,1.0,BLOCKED
5.0,31.0,44.44500947804853,0.7373864576043642,0.0,0.0,1.0,0.5501319379146148,0,BLACKLISTED,1.0,BLOCKED
5.0,35.0,21.265960144146785,0.6227673087220955,1.0,1.0,0.0,0.4172576203088347,0,BLACKLISTED,1.0,BLOCKED
5.0,36.0,40.95468718473865,0.6412909286301635,1.0,1.0,0.0,0.4262565117108835,0,BLACKLISTED,1.0,BLOCKED
5.0,37.0,25.689793397124763,0.6467320360825197,0.0,1.0,0.0,0.2867892127123619,0,BLACKLISTED,1.0,BLOCKED
5.0,38.0,43.820409647302185,0.6657560722277556,1.0,0.0,1.0,0.7012941311141865,0,BLACKLISTED,1.0,BLOCKED
5.0,38.0,46.142317904410206,0.6327698397275944,1.0,1.0,1.0,0.8553712670433278,0,BLACKLISTED,1.0,BLOCKED
5.0,39.0,50.379953249259344,0.6049906816614881,2.0,1.0,1.0,0.874138911170359,0,BLACKLISTED,1.0,BLOCKED
5.0,40.0,37.92006712266367,0.5237816626604155,1.0,0.0,1.0,0.6588879346181302,0,BLACKLISTED,1.0,BLOCKED
5.0,40.0,34.31295118065419,0.5265080052992553,1.0,1.0,0.0,0.4627400217079421,0,BLACKLISTED,1.0,BLOCKED
5.0,43.0,25.08216429878774,0.5144829324261425,0.0,1.0,0.0,0.2538115138317066,0,BLACKLISTED,1.0,BLOCKED
5.0,44.0,18.73500439973634,0.6390684074298566,1.0,1.0,0.0,0.254247573747051,0,BLACKLISTED,1.0,BLOCKED
5.0,49.0,41.58894199545489,0.436489010391096,2.0,0.0,1.0,0.7097123723657185,0,BLACKLISTED,1.0,BLOCKED
5.0,50.0,25.91069762837968,0.4722573478251863,0.0,1.0,0.0,0.35310960895908,0,BLACKLISTED,1.0,BLOCKED
6.0,2.0,48.99481955551951,1.0037023120754789,0.0,1.0,0.0,0.4979332890398443,0,LOCATION_MISMATCH(dist=72.0m),0.3333,BLOCKED
6.0,3.0,31.39187784023037,0.9935492729407948,0.0,1.0,0.0,0.3428951696268834,0,BLACKLISTED,1.0,BLOCKED
6.0,10.0,33.43333523379864,0.8959022600778054,1.0,1.0,1.0,0.6894944663540731,0,BLACKLISTED,1.0,BLOCKED
6.0,12.0,36.630471141463,1.0065627980965712,1.0,1.0,1.0,0.6246009613274301,0,BLACKLISTED,1.0,BLOCKED
6.0,14.0,43.18920598276421,0.7826075539201637,0.0,0.0,1.0,0.5614244111485444,0,BLACKLISTED,1.0,BLOCKED
6.0,16.0,28.746961167004542,0.8840759008868013,0.0,1.0,0.0,0.3075973345093628,0,BLACKLISTED,1.0,BLOCKED
6.0,17.0,18.115545229494003,0.8480265883017101,0.0,1.0,0.0,0.3139375649715799,0,BLACKLISTED,1.0,BLOCKED
6.0,18.0,38.08547746073314,0.8243696310427295,0.0,1.0,0.0,0.334174184266879,0,BLACKLISTED,1.0,BLOCKED
6.0,19.0,31.638413930366603,0.9099487984411688,1.0,0.0,1.0,0.5280161377527706,0,BLACKLISTED,1.0,BLOCKED
6.0,19.0,25.18799653722739,0.9371688648405052,1.0,1.0,1.0,0.6764588624185347,0,BLACKLISTED,1.0,BLOCKED
6.0,24.0,24.487901875819727,0.7704982946468263,0.0,1.0,0.0,0.2796982369230513,0,BLACKLISTED,1.0,BLOCKED
6.0,27.0,19.8390457090448,0.7615055808074638,0.0,1.0,0.0,0.1902149656862602,0,BLACKLISTED,1.0,BLOCKED
6.0,33.0,53.76613003636473,0.6985770642347267,2.0,0.0,1.0,0.7827326967043226,0,BLACKLISTED,1.0,BLOCKED
6.0,36.0,34.561768910143385,0.6845587943709627,0.0,1.0,1.0,0.5040953848065876,0,BLACKLISTED,1.0,BLOCKED
6.0,39.0,36.44173091973356,0.5722856470735657,0.0,1.0,0.0,0.2298223576001195,0,BLACKLISTED,1.0,BLOCKED
6.0,40.0,34.47860338702066,0.5530343034737712,0.0,1.0,1.0,0.5674381610154198,0,BLACKLISTED,1.0,BLOCKED
6.0,42.0,34.747125718476816,0.6895757092470851,2.0,0.0,1.0,0.5399170403757683,0,BLACKLISTED,1.0,BLOCKED
6.0,44.0,38.07617726258377,0.5194153830502476,0.0,1.0,0.0,0.3246231572488503,0,BLACKLISTED,1.0,BLOCKED
6.0,46.0,36.7562716869664,0.5185187253747252,1.0,0.0,1.0,0.564395736241029,0,BLACKLISTED,1.0,BLOCKED
6.0,46.0,27.93420310187095,0.4475769437385022,1.0,1.0,1.0,0.6923421411584075,0,BLACKLISTED,1.0,BLOCKED
6.0,48.0,29.57125741137689,0.6101755078152837,0.0,1.0,0.0,0.3716805803429552,0,BLACKLISTED,1.0,BLOCKED
7.0,3.0,41.66645652965461,0.9710760305321036,1.0,0.0,1.0,0.5237455465905505,0,LOCATION_MISMATCH(dist=82.4m),0.3333,BLOCKED
7.0,3.0,42.08942229353085,0.9849870518127644,1.0,1.0,1.0,0.8056180239009663,0,BLACKLISTED,1.0,BLOCKED
7.0,4.0,24.20203355490318,0.943203686243718,0.0,1.0,0.0,0.126078830434399,0,BLACKLISTED,1.0,BLOCKED
7.0,6.0,26.707705010524258,0.8993624254142009,0.0,1.0,0.0,0.440365494400644,0,BLACKLISTED,1.0,BLOCKED
7.0,11.0,44.93370937175987,0.8900898703578799,0.0,1.0,1.0,0.5427242607496455,0,BLACKLISTED,1.0,BLOCKED
7.0,12.0,27.24811159025341,0.799056044335041,1.0,1.0,1.0,0.5146882184404736,0,BLACKLISTED,1.0,BLOCKED
7.0,12.0,26.47114957552581,0.8285444459767721,1.0,1.0,1.0,0.544799613377003,0,BLACKLISTED,1.0,BLOCKED
7.0,13.0,48.43008095680296,0.7723277059464843,1.0,0.0,1.0,0.8060014369541526,0,BLACKLISTED,1.0,BLOCKED
7.0,18.0,41.77554713936505,0.8820933005107384,1.0,0.0,1.0,0.6275778391773574,0,BLACKLISTED,1.0,BLOCKED
7.0,18.0,40.51512928430205,0.9241761766707288,1.0,1.0,0.0,0.4079211962364824,0,BLACKLISTED,1.0,BLOCKED
7.0,21.0,47.072032127668464,0.7636746033082105,0.0,1.0,1.0,0.5691765271317538,0,BLACKLISTED,1.0,BLOCKED
7.0,22.0,36.45375884364812,0.68820034301917,0.0,1.0,0.0,0.4287962725695143,0,BLACKLISTED,1.0,BLOCKED
7.0,23.0,26.44740848805132,0.6979922891394519,0.0,1.0,0.0,0.1801078843223361,0,BLACKLISTED,1.0,BLOCKED
7.0,25.0,41.287047545886736,0.7748180418546464,1.0,1.0,1.0,0.7053629633575317,0,BLACKLISTED,1.0,BLOCKED
7.0,25.0,37.78440946965105,0.7397433136684015,1.0,1.0,1.0,0.6729300878622634,0,BLACKLISTED,1.0,BLOCKED
7.0,26.0,35.95565203550433,0.7708065213576796,0.0,1.0,0.0,0.4213231833943162,0,BLACKLISTED,1.0,BLOCKED
7.0,27.0,49.8931696719597,0.7490214331285989,1.0,0.0,1.0,0.6713637474213737,0,BLACKLISTED,1.0,BLOCKED
7.0,27.0,49.16767495141181,0.6896143156081705,1.0,1.0,1.0,0.930676154173043,0,BLACKLISTED,1.0,BLOCKED
7.0,28.0,18.23822493003935,0.675809675096708,0.0,1.0,0.0,0.0324001212937436,0,BLACKLISTED,1.0,BLOCKED
7.0,29.0,45.07620182269187,0.6719177574199049,1.0,1.0,1.0,0.7496389479377639,0,BLACKLISTED,1.0,BLOCKED
7.0,31.0,29.04754944923096,0.8167847098268995,1.0,1.0,0.0,0.4482854781351832,0,BLACKLISTED,1.0,BLOCKED
7.0,32.0,31.67681780862236,0.633019030847341,0.0,1.0,0.0,0.1969424332278727,0,BLACKLISTED,1.0,BLOCKED
7.0,34.0,35.10809660104456,0.6775443005917924,0.0,1.0,0.0,0.4419125502281018,0,BLACKLISTED,1.0,BLOCKED
7.0,36.0,26.186714546419097,0.6424657416860532,0.0,1.0,0.0,0.3736425596148601,0,BLACKLISTED,1.0,BLOCKED
7.0,38.0,36.42625339187032,0.5772336254316114,2.0,0.0,1.0,0.5056147618522848,0,BLACKLISTED,1.0,BLOCKED
7.0,39.0,31.023346212511147,0.5601346130025175,2.0,1.0,1.0,0.554642924089007,0,BLACKLISTED,1.0,BLOCKED
7.0,40.0,36.64486591931657,0.6424965630860314,0.0,1.0,0.0,0.4619363243782425,0,BLACKLISTED,1.0,BLOCKED
7.0,42.0,34.20342277020566,0.676299797347842,0.0,1.0,0.0,0.4693255297805103,0,BLACKLISTED,1.0,BLOCKED
7.0,43.0,37.735780723919085,0.5372522651555875,1.0,0.0,1.0,0.6321897175131941,0,BLACKLISTED,1.0,BLOCKED
7.0,43.0,37.180426725753,0.6562949402601875,1.0,1.0,1.0,0.5782039917365619,0,BLACKLISTED,1.0,BLOCKED
7.0,47.0,24.09829149872656,0.5160478524071518,0.0,1.0,0.0,0.1384190118529689,0,BLACKLISTED,1.0,BLOCKED
7.0,48.0,31.0224529389202,0.4827057066818003,0.0,1.0,0.0,0.4117247094125252,0,BLACKLISTED,1.0,BLOCKED
8.0,2.0,30.11467282613058,0.9461276090713608,2.0,0.0,1.0,0.5952821646633628,0,LOCATION_MISMATCH(dist=79.2m),0.3333,BLOCKED
8.0,6.0,28.500327449857508,0.9462261746464328,0.0,1.0,0.0,0.1725575178130528,0,BLACKLISTED,1.0,BLOCKED
8.0,7.0,31.49236130147169,0.9902011967949792,1.0,0.0,1.0,0.5170042639322243,0,BLACKLISTED,1.0,BLOCKED
8.0,7.0,37.10292733056969,0.8922424096907555,1.0,1.0,1.0,0.640684987257653,0,BLACKLISTED,1.0,BLOCKED
8.0,12.0,28.124820320189755,0.925694108223972,0.0,1.0,0.0,0.4147567709762959,0,BLACKLISTED,1.0,BLOCKED
8.0,14.0,36.34041627969799,0.9762532709695712,1.0,0.0,1.0,0.6293340229883565,0,BLACKLISTED,1.0,BLOCKED
8.0,14.0,34.68751853098778,1.026179588201929,1.0,1.0,1.0,0.7531487790449602,0,BLACKLISTED,1.0,BLOCKED
8.0,15.0,36.17171497759118,0.862731276781413,2.0,1.0,0.0,0.337312153975186,0,BLACKLISTED,1.0,BLOCKED
8.0,17.0,34.52680011181472,0.7847476070014826,0.0,1.0,0.0,0.2805512180990593,0,BLACKLISTED,1.0,BLOCKED
8.0,20.0,31.01769839434952,0.8182556223624837,0.0,1.0,0.0,0.3721114836170103,0,BLACKLISTED,1.0,BLOCKED
8.0,26.0,24.7560896819882,0.7376038687326968,0.0,1.0,0.0,0.3553254843926055,0,BLACKLISTED,1.0,BLOCKED
8.0,27.0,46.70260974769591,0.6732159172314248,0.0,0.0,1.0,0.7487064297339915,0,BLACKLISTED,1.0,BLOCKED
8.0,28.0,39.513758001630016,0.705266172503996,0.0,1.0,0.0,0.3953293108062989,0,BLACKLISTED,1.0,BLOCKED
8.0,30.0,37.34560243641934,0.6462381467146137,0.0,1.0,0.0,0.3808446905757203,0,BLACKLISTED,1.0,BLOCKED
8.0,31.0,25.02443639817038,0.6865280055307631,0.0,1.0,0.0,0.3649929411457929,0,BLACKLISTED,1.0,BLOCKED
8.0,34.0,37.76251905683927,0.5523031005858235,2.0,0.0,1.0,0.6192020938644788,0,BLACKLISTED,1.0,BLOCKED
8.0,35.0,38.438098055859726,0.6032721422765523,0.0,1.0,0.0,0.3697953607744367,0,BLACKLISTED,1.0,BLOCKED
8.0,41.0,44.530618899893405,0.5798622316214461,0.0,0.0,1.0,0.565227542500825,0,BLACKLISTED,1.0,BLOCKED
8.0,43.0,24.53378878063064,0.5586887930143871,0.0,1.0,0.0,0.1052251907440678,0,BLACKLISTED,1.0,BLOCKED
8.0,48.0,31.41502594496864,0.560840555388825,0.0,1.0,0.0,0.3777393875220942,0,BLACKLISTED,1.0,BLOCKED
8.0,50.0,38.92281872316901,0.4951529307988331,2.0,1.0,0.0,0.3789839542892624,0,BLACKLISTED,1.0,BLOCKED
9.0,2.0,35.71184854039196,0.972212517308556,0.0,1.0,0.0,0.4906213950609823,0,LOCATION_MISMATCH(dist=61.5m)+ENERGY_ANOMALY,0.6667,BLOCKED
9.0,5.0,35.788224248060466,0.9468082989953096,1.0,1.0,1.0,0.6367993628800651,0,BLACKLISTED,1.0,BLOCKED
9.0,6.0,37.35452451447142,1.0900626072611963,1.0,0.0,1.0,0.6110707242366678,0,BLACKLISTED,1.0,BLOCKED
9.0,7.0,32.86696252770212,0.914855936721622,0.0,1.0,0.0,0.425712702346962,0,BLACKLISTED,1.0,BLOCKED
9.0,14.0,32.8306750359084,0.910889919361406,1.0,1.0,1.0,0.6171761298085664,0,BLACKLISTED,1.0,BLOCKED
9.0,15.0,30.63334015149841,0.906767109897772,0.0,1.0,0.0,0.3315265171932575,0,BLACKLISTED,1.0,BLOCKED
9.0,17.0,33.52871190224555,0.8483247128560313,0.0,1.0,1.0,0.5558724468258713,0,BLACKLISTED,1.0,BLOCKED
9.0,19.0,36.56088599194039,0.7506680670408213,0.0,1.0,0.0,0.3888523974970745,0,BLACKLISTED,1.0,BLOCKED
9.0,22.0,40.99506780824738,0.8590229998409658,1.0,0.0,1.0,0.6490032444435233,0,BLACKLISTED,1.0,BLOCKED
9.0,22.0,36.757439193200064,0.9421881286396632,1.0,1.0,1.0,0.7170972972000432,0,BLACKLISTED,1.0,BLOCKED
9.0,23.0,34.544891260934044,0.7693032421835045,1.0,1.0,1.0,0.6095690259500821,0,BLACKLISTED,1.0,BLOCKED
9.0,24.0,33.397645033348006,0.6845832169255407,0.0,1.0,0.0,0.3180178518016611,0,BLACKLISTED,1.0,BLOCKED
9.0,26.0,25.029125792934977,0.6872643318935442,0.0,1.0,0.0,0.189443215315742,0,BLACKLISTED,1.0,BLOCKED
9.0,28.0,40.31138470086277,0.7499909119232008,0.0,1.0,1.0,0.5457233208369954,0,BLACKLISTED,1.0,BLOCKED
9.0,32.0,32.271947798658296,0.6769499889377085,0.0,1.0,1.0,0.571972333186064,0,BLACKLISTED,1.0,BLOCKED
9.0,40.0,22.43169931476447,0.5734455547964505,0.0,1.0,0.0,0.1507951237834248,0,BLACKLISTED,1.0,BLOCKED
9.0,47.0,21.593791585915746,0.5805098480552217,0.0,1.0,0.0,0.1469953177381756,0,BLACKLISTED,1.0,BLOCKED
9.0,50.0,38.48852211882021,0.5277406842298966,0.0,1.0,0.0,0.3474992777063405,0,BLACKLISTED,1.0,BLOCKED
10.0,1.0,24.475832963930934,1.0267743290777402,0.0,1.0,0.0,0.0966332120156362,1,VERIFIED,1.0,ALLOWED
10.0,3.0,22.76102611433056,1.0416296485161751,0.0,1.0,0.0,0.3197134907047861,0,LOCATION_MISMATCH(dist=7.2m)+ENERGY_ANOMALY,0.6667,BLOCKED
